,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,prechgPct,chgPct
4764,600066.XSHG,600066,宇通客车,XSHG,2016/12/30,19.45,19.45,19.46,19.6,19.44,19.59,8346833,162991800,7519,0.0044,0.830548286,37289255478,43371068928,0.0072,10.9904,14.2897,3.6704,1,19.527,-0.0021,
4765,600066.XSHG,600066,宇通客车,XSHG,2017/1/3,19.59,19.59,19.63,19.68,19.4,19.47,13854077,270128293,20146,0.0073,0.830548286,37060837374,43105396224,-0.0061,10.9231,14.2022,3.6479,1,19.498,0.0072,
4766,600066.XSHG,600066,宇通客车,XSHG,2017/1/4,19.47,19.47,19.48,19.57,19.35,19.53,18445232,359024674,20959,0.0097,0.830548286,37175046426,43238232576,0.0031,10.9568,14.246,3.6592,1,19.464,-0.0061,
4767,600066.XSHG,600066,宇通客车,XSHG,2017/1/5,19.53,19.53,19.57,19.6,19.49,19.57,10962449,214195382,14706,0.0058,0.830548286,37251185794,43326790144,0.002,10.9792,14.2752,3.6667,1,19.539,0.0031,
4768,600066.XSHG,600066,宇通客车,XSHG,2017/1/6,19.57,19.57,19.59,19.62,19.5,19.55,11824156,231104549,13611,0.0062,0.830548286,37213116110,43282511360,-0.001,10.968,14.2606,3.6629,1,19.545,0.002,
4769,600066.XSHG,600066,宇通客车,XSHG,2017/1/9,19.55,19.55,19.5,19.55,19.41,19.46,10417308,202632137,12014,0.0055,0.830548286,37041802532,43083256832,-0.0046,10.9175,14.1949,3.6461,1,19.451,-0.001,
4770,600066.XSHG,600066,宇通客车,XSHG,2017/1/10,19.46,19.46,19.41,19.47,19.37,19.39,8419402,163283894,9984,0.0044,0.830548286,36908558638,42928281088,-0.0036,10.8782,14.1439,3.633,1,19.394,-0.0046,
4771,600066.XSHG,600066,宇通客车,XSHG,2017/1/11,19.39,19.39,19.39,19.43,19.35,19.37,6726024,130365412,6599,0.0035,0.830548286,36870488954,42884002304,-0.001,10.867,14.1293,3.6292,1,19.382,-0.0036,
4772,600066.XSHG,600066,宇通客车,XSHG,2017/1/12,19.37,19.37,19.36,19.4,19.17,19.18,8481757,163607391,8810,0.0045,0.830548286,36508826956,42463353856,-0.0098,10.7604,13.9907,3.5936,1,19.289,-0.001,
4773,600066.XSHG,600066,宇通客车,XSHG,2017/1/13,19.18,19.18,19.19,19.29,19.04,19.26,9787546,187723971,7751,0.0051,0.830548286,36661105692,42640468992,0.0042,10.8053,14.049,3.6086,1,19.18,-0.0098,
4774,600066.XSHG,600066,宇通客车,XSHG,2017/1/16,19.26,19.26,19.27,19.65,19.15,19.61,19786825,384643830,13433,0.0104,0.830548286,37327325162,43415347712,0.0182,11.0017,14.3043,3.6742,1,19.439,0.0042,
4775,600066.XSHG,600066,宇通客车,XSHG,2017/1/17,19.61,19.61,19.64,19.66,19.45,19.59,7748823,151465739,7508,0.0041,0.830548286,37289255478,43371068928,-0.001,10.9904,14.2897,3.6704,1,19.547,0.0182,
4776,600066.XSHG,600066,宇通客车,XSHG,2017/1/18,19.59,19.59,19.57,19.79,19.49,19.66,11142696,218931609,12784,0.0059,0.830548286,37422499372,43526044672,0.0036,11.0297,14.3408,3.6835,1,19.648,-0.001,
4777,600066.XSHG,600066,宇通客车,XSHG,2017/1/19,19.66,19.66,19.62,19.79,19.5,19.58,8724544,171218027,9626,0.0046,0.830548286,37270220636,43348929536,-0.0041,10.9848,14.2825,3.6686,1,19.625,0.0036,
4778,600066.XSHG,600066,宇通客车,XSHG,2017/1/20,19.58,19.58,19.56,19.85,19.56,19.82,8568648,169389818,9665,0.0045,0.830548286,37727056844,43880274944,0.0123,11.1195,14.4575,3.7135,1,19.769,-0.0041,
4779,600066.XSHG,600066,宇通客车,XSHG,2017/1/23,19.82,19.82,19.81,19.96,19.75,19.96,8890694,176889126,7873,0.0047,0.830548286,37993544632,44190226432,0.0071,11.198,14.5596,3.7398,1,19.896,0.0123,
4780,600066.XSHG,600066,宇通客车,XSHG,2017/1/24,19.96,19.96,19.97,20.41,19.95,20.23,15419259,311261816,13242,0.0081,0.830548286,38507485366,44787990016,0.0135,11.3495,14.7566,3.7903,1,20.187,0.0071,
4781,600066.XSHG,600066,宇通客车,XSHG,2017/1/25,20.23,20.23,20.27,20.45,20.2,20.42,10663413,217189566,9136,0.0056,0.830548286,38869147364,45208638464,0.0094,11.4561,14.8952,3.8259,1,20.368,0.0135,
4782,600066.XSHG,600066,宇通客车,XSHG,2017/1/26,20.42,20.42,20.42,20.45,20.18,20.26,9202396,186806080,9371,0.0048,0.830548286,38564589892,44854408192,-0.0078,11.3663,14.7785,3.796,1,20.3,0.0094,
4783,600066.XSHG,600066,宇通客车,XSHG,2017/2/3,20.26,20.26,20.26,20.35,20.11,20.2,4371068,88268061,4857,0.0023,0.830548286,38450380840,44721571840,-0.003,11.3327,14.7347,3.7847,1,20.194,-0.0078,
4784,600066.XSHG,600066,宇通客车,XSHG,2017/2/6,20.2,20.2,20.15,20.52,20.11,20.46,8698327,177579580,11611,0.0046,0.830548286,38945286732,45297196032,0.0129,11.4785,14.9244,3.8334,1,20.415,-0.003,
4785,600066.XSHG,600066,宇通客车,XSHG,2017/2/7,20.46,20.46,20.22,20.47,20.08,20.13,13603336,275116004,15916,0.0071,0.830548286,38317136946,44566596096,-0.0161,11.2934,14.6836,3.7716,1,20.224,0.0129,
4786,600066.XSHG,600066,宇通客车,XSHG,2017/2/8,20.13,20.13,20.13,20.15,19.77,19.92,12721624,252935693,15699,0.0067,0.830548286,37917405264,44101668864,-0.0104,11.1756,14.5305,3.7323,1,19.882,-0.0161,
4787,600066.XSHG,600066,宇通客车,XSHG,2017/2/9,19.92,19.92,19.91,20.07,19.86,20.03,9121035,182102203,11669,0.0048,0.830548286,38126788526,44345202176,0.0055,11.2373,14.6107,3.7529,1,19.965,-0.0104,
4788,600066.XSHG,600066,宇通客车,XSHG,2017/2/10,20.03,20.03,19.99,20.12,19.93,20,10040774,201142499,13362,0.0053,0.830548286,38069684000,44278784000,-0.0015,11.2204,14.5888,3.7472,1,20.033,0.0055,
4789,600066.XSHG,600066,宇通客车,XSHG,2017/2/13,20,20,19.96,20.18,19.96,20.03,10860685,218035415,11634,0.0057,0.830548286,38126788526,44345202176,0.0015,11.2373,14.6107,3.7529,1,20.076,-0.0015,
4790,600066.XSHG,600066,宇通客车,XSHG,2017/2/14,20.03,20.03,20.06,20.13,19.81,19.85,12508530,249427989,14325,0.0066,0.830548286,37784161370,43946693120,-0.009,11.1363,14.4794,3.7191,1,19.941,0.0015,
4791,600066.XSHG,600066,宇通客车,XSHG,2017/2/15,19.85,19.85,19.84,19.85,19.52,19.56,16979325,334388503,21634,0.0089,0.830548286,37232150952,43304650752,-0.0146,10.9736,14.2679,3.6648,1,19.694,-0.009,
4792,600066.XSHG,600066,宇通客车,XSHG,2017/2/16,19.56,19.56,19.53,19.63,19.51,19.58,10324287,201972603,16043,0.0054,0.830548286,37270220636,43348929536,0.001,10.9848,14.2825,3.6686,1,19.563,-0.0146,
4793,600066.XSHG,600066,宇通客车,XSHG,2017/2/17,19.58,19.58,19.59,19.83,19.55,19.78,12249306,241272835,14381,0.0064,0.830548286,37650917476,43791717376,0.0102,11.097,14.4283,3.706,1,19.697,0.001,
4794,600066.XSHG,600066,宇通客车,XSHG,2017/2/20,19.78,19.78,19.93,20.35,19.93,20.31,28174542,569936766,27076,0.0148,0.830548286,38659764102,44965105152,0.0268,11.3944,14.8149,3.8053,1,20.229,0.0102,
4795,600066.XSHG,600066,宇通客车,XSHG,2017/2/21,20.31,20.31,20.33,20.43,20.2,20.31,14536626,295115348,15586,0.0076,0.830548286,38659764102,44965105152,0,11.3944,14.8149,3.8053,1,20.302,0.0268,
4796,600066.XSHG,600066,宇通客车,XSHG,2017/2/22,20.31,20.31,20.36,20.43,20.26,20.42,12785785,260370155,12104,0.0067,0.830548286,38869147364,45208638464,0.0054,11.4561,14.8952,3.8259,1,20.364,0,
4797,600066.XSHG,600066,宇通客车,XSHG,2017/2/23,20.42,20.42,20.46,20.48,20.26,20.36,9174889,186593853,8952,0.0048,0.830548286,38754938312,45075802112,-0.0029,11.4224,14.8514,3.8147,1,20.337,0.0054,
4798,600066.XSHG,600066,宇通客车,XSHG,2017/2/24,20.36,20.36,20.36,20.36,20.07,20.18,11971315,241111039,12944,0.0063,0.830548286,38412311156,44677293056,-0.0088,11.3214,14.7201,3.781,1,20.141,-0.0029,
4799,600066.XSHG,600066,宇通客车,XSHG,2017/2/27,20.18,20.18,20.19,20.43,20.15,20.18,10773865,218725977,12270,0.0057,0.830548286,38412311156,44677293056,0,11.3214,14.7201,3.781,1,20.302,-0.0088,
4800,600066.XSHG,600066,宇通客车,XSHG,2017/2/28,20.18,20.18,20.19,20.38,20.17,20.31,7568131,153502912,8098,0.004,0.830548286,38659764102,44965105152,0.0064,11.3944,14.8149,3.8053,1,20.283,0,
4801,600066.XSHG,600066,宇通客车,XSHG,2017/3/1,20.31,20.31,20.3,20.68,20.23,20.56,17506350,358955099,18002,0.0092,0.830548286,39135635152,45518589952,0.0123,11.5346,14.9973,3.8522,1,20.504,0.0064,
4802,600066.XSHG,600066,宇通客车,XSHG,2017/3/2,20.56,20.56,20.7,20.7,20.45,20.46,11668250,239779669,17012,0.0061,0.830548286,38945286732,45297196032,-0.0049,11.4785,14.9244,3.8334,1,20.55,0.0123,
4803,600066.XSHG,600066,宇通客车,XSHG,2017/3/3,20.46,20.46,20.51,20.82,20.38,20.75,19187473,396634232,15304,0.0101,0.830548286,39497297150,45939238400,0.0142,11.6412,15.1359,3.8878,1,20.672,-0.0049,
4804,600066.XSHG,600066,宇通客车,XSHG,2017/3/6,20.75,20.75,20.61,21.05,20.57,20.99,23238854,485537282,16437,0.0122,0.830548286,39954133358,46470583808,0.0116,11.7759,15.311,3.9327,1,20.893,0.0142,
4805,600066.XSHG,600066,宇通客车,XSHG,2017/3/7,20.99,20.99,20.85,21.07,20.85,21.03,13375992,280723965,11685,0.007,0.830548286,40030272726,46559141376,0.0019,11.7983,15.3401,3.9402,1,20.987,0.0116,
4806,600066.XSHG,600066,宇通客车,XSHG,2017/3/8,21.03,21.03,21.03,21.03,20.63,20.66,11902799,246903737,12242,0.0063,0.830548286,39325983572,45739983872,-0.0176,11.5907,15.0702,3.8709,1,20.743,0.0019,
4807,600066.XSHG,600066,宇通客车,XSHG,2017/3/9,20.66,20.66,20.66,20.66,20.3,20.41,10740890,219687665,9708,0.0056,0.830548286,38850112522,45186499072,-0.0121,11.4505,14.8879,3.8241,1,20.453,-0.0176,
4808,600066.XSHG,600066,宇通客车,XSHG,2017/3/10,20.41,20.41,20.45,20.69,20.4,20.59,13336823,273992005,10874,0.007,0.830548286,39192739678,45585008128,0.0088,11.5515,15.0192,3.8578,1,20.544,-0.0121,
4809,600066.XSHG,600066,宇通客车,XSHG,2017/3/13,20.59,20.59,20.52,20.94,20.52,20.9,14525944,302534319,16679,0.0076,0.830548286,39782819780,46271329280,0.0151,11.7254,15.2453,3.9159,1,20.827,0.0088,
4810,600066.XSHG,600066,宇通客车,XSHG,2017/3/14,20.9,20.9,20.8,20.99,20.71,20.89,8599588,179128518,7659,0.0045,0.830548286,39763784938,46249189888,-0.0005,11.7198,15.238,3.914,1,20.83,0.0151,
4811,600066.XSHG,600066,宇通客车,XSHG,2017/3/15,20.89,20.89,20.73,20.98,20.73,20.87,7157654,149325842,7969,0.0038,0.830548286,39725715254,46204911104,-0.001,11.7085,15.2234,3.9103,1,20.862,-0.0005,
4812,600066.XSHG,600066,宇通客车,XSHG,2017/3/16,20.87,20.87,20.88,21.05,20.8,20.87,8888119,185505226,10457,0.0047,0.830548286,39725715254,46204911104,0,11.7085,15.2234,3.9103,1,20.871,-0.001,
4813,600066.XSHG,600066,宇通客车,XSHG,2017/3/17,20.87,20.87,20.89,20.95,20.48,20.59,12642880,260887356,14032,0.0066,0.830548286,39192739678,45585008128,-0.0134,11.5515,15.0192,3.8578,1,20.635,0,
4814,600066.XSHG,600066,宇通客车,XSHG,2017/3/20,20.59,20.59,20.61,20.85,20.51,20.64,8796495,181681757,9883,0.0046,0.830548286,39287913888,45695705088,0.0024,11.5795,15.0557,3.8672,1,20.654,-0.0134,
4815,600066.XSHG,600066,宇通客车,XSHG,2017/3/21,20.64,20.64,20.66,20.87,20.6,20.86,10285722,213605885,9801,0.0054,0.830548286,39706680412,46182771712,0.0107,11.7029,15.2161,3.9084,1,20.767,0.0024,
4816,600066.XSHG,600066,宇通客车,XSHG,2017/3/22,20.86,20.86,20.82,21.16,20.77,21.07,23137624,485797813,18506,0.0122,0.830548286,40106412094,46647698944,0.0101,11.8207,15.3693,3.9477,1,20.996,0.0107,
4817,600066.XSHG,600066,宇通客车,XSHG,2017/3/23,21.07,21.07,21.1,21.6,21.1,21.4,26886878,575904801,24389,0.0141,0.830548286,40734561880,47378298880,0.0157,12.0059,15.61,4.0096,1,21.42,0.0101,
4818,600066.XSHG,600066,宇通客车,XSHG,2017/3/24,21.4,21.4,21.44,21.88,21.42,21.5,24409910,528571073,18847,0.0128,0.830548286,40924910300,47599692800,0.0047,12.062,15.683,4.0283,1,21.654,0.0157,
4819,600066.XSHG,600066,宇通客车,XSHG,2017/3/27,21.5,21.5,21.59,21.88,21.5,21.52,18920691,410413080,12696,0.0099,0.830548286,40962979984,47643971584,0.0009,11.7821,11.7821,3.5074,1,21.691,0.0047,
4820,600066.XSHG,600066,宇通客车,XSHG,2017/3/28,21.52,21.52,21.42,21.42,20.89,21.12,21246246,448440464,21469,0.0112,0.830548286,40201586304,46758395904,-0.0186,11.5631,11.5631,3.4423,1,21.107,0.0009,
4821,600066.XSHG,600066,宇通客车,XSHG,2017/3/29,21.12,21.12,21.14,21.27,20.94,21.08,13458741,284043069,13120,0.0071,0.830548286,40125446936,46669838336,-0.0019,11.5412,11.5412,3.4357,1,21.105,-0.0186,
4822,600066.XSHG,600066,宇通客车,XSHG,2017/3/30,21.08,21.08,21.02,21.24,20.96,21.14,9874628,208484127,12077,0.0052,0.830548286,40239655988,46802674688,0.0028,11.5741,11.5741,3.4455,1,21.113,-0.0019,
4823,600066.XSHG,600066,宇通客车,XSHG,2017/3/31,21.14,21.14,21.19,21.51,21.06,21.48,16322556,348679112,17107,0.0086,0.830548286,40886840616,47555414016,0.0161,11.7602,11.7602,3.5009,1,21.362,0.0028,
4824,600066.XSHG,600066,宇通客车,XSHG,2017/4/5,21.48,21.48,21.51,21.77,21.4,21.69,18664122,403566735,16144,0.0098,0.830548286,41286572298,48020341248,0.0098,11.8752,11.8752,3.5352,1,21.623,0.0161,
4825,600066.XSHG,600066,宇通客车,XSHG,2017/4/6,21.69,21.69,21.69,21.7,21.47,21.62,12509299,269826592,10786,0.0066,0.830548286,41153328404,47865365504,-0.0032,11.8369,11.8369,3.5237,1,21.57,0.0098,
4826,600066.XSHG,600066,宇通客车,XSHG,2017/4/7,21.62,21.62,21.62,21.72,21.5,21.56,11956425,258726564,10083,0.0063,0.830548286,41039119352,47732529152,-0.0028,11.804,11.804,3.514,1,21.639,-0.0032,
4827,600066.XSHG,600066,宇通客车,XSHG,2017/4/10,21.56,21.56,21.55,21.62,21.37,21.44,9794008,210522849,7812,0.0051,0.830548286,40810701248,47466856448,-0.0056,11.7383,11.7383,3.4944,1,21.495,-0.0028,
4828,600066.XSHG,600066,宇通客车,XSHG,2017/4/11,21.44,21.44,21.42,21.52,21.13,21.49,12924229,275071584,11598,0.0068,0.830548286,40905875458,47577553408,0.0023,11.7657,11.7657,3.5026,1,21.283,-0.0056,
4829,600066.XSHG,600066,宇通客车,XSHG,2017/4/12,21.49,21.49,21.53,21.53,21.18,21.37,9329333,198728478,8468,0.0049,0.830548286,40677457354,47311880704,-0.0056,11.7,11.7,3.483,1,21.301,0.0023,
4830,600066.XSHG,600066,宇通客车,XSHG,2017/4/13,21.37,21.37,21.34,21.43,21.25,21.39,7000570,149508036,7179,0.0037,0.830548286,40715527038,47356159488,0.0009,11.711,11.711,3.4863,1,21.357,-0.0056,
4831,600066.XSHG,600066,宇通客车,XSHG,2017/4/14,21.39,21.39,21.4,21.44,21.12,21.21,7578228,160905013,8269,0.004,0.830548286,40372899882,46957650432,-0.0084,11.6124,11.6124,3.4569,1,21.233,0.0009,
4832,600066.XSHG,600066,宇通客车,XSHG,2017/4/17,21.21,21.21,21.19,21.35,21.06,21.29,6653946,141269628,5395,0.0035,0.830548286,40525178618,47134765568,0.0038,11.6562,11.6562,3.47,1,21.231,-0.0084,
4833,600066.XSHG,600066,宇通客车,XSHG,2017/4/18,21.29,21.29,21.29,21.65,21.21,21.48,12387588,266494901,12049,0.0065,0.830548286,40886840616,47555414016,0.0089,11.9443,37.5972,3.4212,1,21.513,0.0038,
4834,600066.XSHG,600066,宇通客车,XSHG,2017/4/19,21.48,21.48,21.48,21.64,21.38,21.48,12202281,262523945,10344,0.0064,0.830548286,40886840616,47555414016,0,11.9443,37.5972,3.4212,1,21.514,0.0089,
4835,600066.XSHG,600066,宇通客车,XSHG,2017/4/20,21.48,21.48,21.35,21.35,20.22,20.41,47007018,969937856,42378,0.0247,0.830548286,38850112522,45186499072,-0.0498,11.3493,35.7244,3.2508,1,20.634,0,
4836,600066.XSHG,600066,宇通客车,XSHG,2017/4/21,20.41,20.41,20.11,20.64,19.85,20.59,19331783,391372961,32296,0.0102,0.830548286,39192739678,45585008128,0.0088,11.4494,36.0394,3.2795,1,20.245,-0.0498,
4837,600066.XSHG,600066,宇通客车,XSHG,2017/4/24,20.59,20.59,20.4,20.67,20.12,20.64,17097598,348905883,30436,0.009,0.830548286,39287913888,45695705088,0.0024,11.4772,36.127,3.2874,1,20.407,0.0088,
4838,600066.XSHG,600066,宇通客车,XSHG,2017/4/25,20.64,20.64,20.6,20.68,20.45,20.5,6948655,142861529,14972,0.0037,0.830548286,39021426100,45385753600,-0.0068,11.3994,35.8819,3.2651,1,20.56,0.0024,
4839,600066.XSHG,600066,宇通客车,XSHG,2017/4/26,20.5,20.5,20.6,20.65,20.36,20.43,11006995,225104285,14906,0.0058,0.830548286,38888182206,45230777856,-0.0034,11.3604,35.7594,3.254,1,20.451,-0.0068,
4840,600066.XSHG,600066,宇通客车,XSHG,2017/4/27,20.43,20.43,20.43,20.53,20.29,20.4,7641968,155721397,16199,0.004,0.830548286,38831077680,45164359680,-0.0015,11.3438,35.7069,3.2492,1,20.377,-0.0034,
4841,600066.XSHG,600066,宇通客车,XSHG,2017/4/28,20.4,20.4,20.36,20.41,19.94,20.14,11302976,226951412,15208,0.0059,0.830548286,38336171788,44588735488,-0.0127,11.1992,35.2518,3.2078,1,20.079,-0.0015,
4842,600066.XSHG,600066,宇通客车,XSHG,2017/5/2,20.14,20.14,19.96,20.07,19.9,19.94,7764608,154914341,11491,0.0041,0.830548286,37955474948,44145947648,-0.0099,11.088,34.9017,3.176,1,19.951,-0.0127,
4843,600066.XSHG,600066,宇通客车,XSHG,2017/5/3,19.94,19.94,19.9,20.05,19.81,19.92,6658663,132887266,9601,0.0035,0.830548286,37917405264,44101668864,-0.001,11.0768,34.8667,3.1728,1,19.957,-0.0099,
4844,600066.XSHG,600066,宇通客车,XSHG,2017/5/4,19.92,19.92,19.97,20,19.82,19.9,7928574,157781425,11863,0.0042,0.830548286,37879335580,44057390080,-0.001,11.0657,34.8317,3.1696,1,19.9,-0.001,
4845,600066.XSHG,600066,宇通客车,XSHG,2017/5/5,19.9,19.9,19.43,19.8,18.68,19.7,26098729,502893464,19566,0.0137,0.830548286,37498638740,43614602240,-0.0101,10.9545,34.4816,3.1377,1,19.269,-0.001,
4846,600066.XSHG,600066,宇通客车,XSHG,2017/5/8,19.7,19.7,19.48,19.81,19.2,19.79,17351316,339079275,13629,0.0091,0.830548286,37669952318,43813856768,0.0046,11.0046,34.6392,3.1521,1,19.542,-0.0101,
4847,600066.XSHG,600066,宇通客车,XSHG,2017/5/9,19.79,19.79,19.59,19.6,19.2,19.23,11019907,213152263,13127,0.0058,0.830548286,36604001166,42574050816,-0.0283,10.6932,33.659,3.0629,1,19.342,0.0046,
4848,600066.XSHG,600066,宇通客车,XSHG,2017/5/10,19.23,19.23,19.23,19.37,19,19.21,12107012,232390246,16912,0.0064,0.830548286,36565931482,42529772032,-0.001,10.682,33.624,3.0597,1,19.195,-0.0283,
4849,600066.XSHG,600066,宇通客车,XSHG,2017/5/11,19.21,19.21,19.17,19.6,19.02,19.45,9471154,183179897,7191,0.005,0.830548286,37022767690,43061117440,0.0125,10.8155,34.0441,3.0979,1,19.341,-0.001,
4850,600066.XSHG,600066,宇通客车,XSHG,2017/5/12,19.45,19.45,19.43,19.58,19.22,19.35,5435084,105503553,7076,0.0029,0.830548286,36832419270,42839723520,-0.0051,10.7599,33.869,3.082,1,19.412,0.0125,
4851,600066.XSHG,600066,宇通客车,XSHG,2017/5/15,19.35,19.35,19.36,19.86,19.34,19.78,8549627,168241708,7603,0.0045,0.830548286,37650917476,43791717376,0.0222,10.999,34.6217,3.1505,1,19.678,-0.0051,
4852,600066.XSHG,600066,宇通客车,XSHG,2017/5/16,19.78,19.78,19.82,19.92,19.7,19.92,6228431,123274264,7085,0.0033,0.830548286,37917405264,44101668864,0.0071,11.0768,34.8667,3.1728,1,19.792,0.0222,
4853,600066.XSHG,600066,宇通客车,XSHG,2017/5/17,19.92,19.92,19.93,20,19.74,19.81,5397012,107247504,7701,0.0028,0.830548286,37708022002,43858135552,-0.0055,11.0157,34.6742,3.1552,1,19.872,0.0071,
4854,600066.XSHG,600066,宇通客车,XSHG,2017/5/18,19.81,19.81,19.7,19.7,19.4,19.59,7730304,151105479,10365,0.0041,0.830548286,37289255478,43371068928,-0.0111,10.8933,34.2891,3.1202,1,19.547,-0.0055,
4855,600066.XSHG,600066,宇通客车,XSHG,2017/5/19,19.59,19.59,19.45,19.59,19.33,19.41,8101494,157177550,8606,0.0043,0.830548286,36946628322,42972559872,-0.0092,10.7933,33.974,3.0915,1,19.401,-0.0111,
4856,600066.XSHG,600066,宇通客车,XSHG,2017/5/22,19.41,19.41,19.39,19.62,19.22,19.59,10648275,206337773,9427,0.0056,0.830548286,37289255478,43371068928,0.0093,10.8933,34.2891,3.1202,1,19.378,-0.0092,
4857,600066.XSHG,600066,宇通客车,XSHG,2017/5/23,19.59,19.59,19.49,20,19.42,19.95,14150152,280368087,12846,0.0074,0.830548286,37974509790,44168087040,0.0184,11.0935,34.9192,3.1775,1,19.814,0.0093,
4858,600066.XSHG,600066,宇通客车,XSHG,2017/5/24,19.95,19.95,19.95,20.07,19.75,20.05,7653772,152418165,11372,0.004,0.830548286,38164858210,44389480960,0.005,11.1491,35.0943,3.1935,1,19.914,0.0184,
4859,600066.XSHG,600066,宇通客车,XSHG,2017/5/25,20.05,20.05,20,20.06,19.75,19.94,7570754,150646507,6664,0.004,0.830548286,37955474948,44145947648,-0.0055,11.088,34.9017,3.176,1,19.898,0.005,
4860,600066.XSHG,600066,宇通客车,XSHG,2017/5/26,19.94,19.94,19.94,20.25,19.85,20.1,9696359,194749613,11091,0.0051,0.830548286,38260032420,44500177920,0.008,11.1769,35.1818,3.2014,1,20.085,-0.0055,
4861,600066.XSHG,600066,宇通客车,XSHG,2017/5/31,20.1,20.1,20.12,20.45,20.12,20.39,7993600,162016726,7032,0.0042,0.830548286,38812042838,45142220288,0.0144,11.3382,35.6894,3.2476,1,20.268,0.008,
4862,600066.XSHG,600066,宇通客车,XSHG,2017/6/1,20.39,20.39,20.39,20.7,20.31,20.66,13483471,277311806,11052,0.0071,0.830548286,39325983572,45739983872,0.0132,11.4883,36.162,3.2906,1,20.567,0.0144,
4863,600066.XSHG,600066,宇通客车,XSHG,2017/6/2,20.66,20.66,20.52,20.71,20.38,20.51,9535460,195859272,10302,0.005,0.830548286,39040460942,45407892992,-0.0073,11.4049,35.8994,3.2667,1,20.54,0.0132,
4864,600066.XSHG,600066,宇通客车,XSHG,2017/6/5,20.51,20.51,20.5,20.7,20.42,20.53,7275988,149920336,6984,0.0038,0.830548286,39078530626,45452171776,0.001,11.4161,35.9344,3.2699,1,20.605,-0.0073,
4865,600066.XSHG,600066,宇通客车,XSHG,2017/6/6,20.53,20.53,20.59,20.81,20.52,20.8,9382503,194060620,11113,0.0049,0.830548286,39592471360,46049935360,0.0132,11.5662,36.407,3.3129,1,20.683,0.001,
4866,600066.XSHG,600066,宇通客车,XSHG,2017/6/7,20.8,20.8,20.6,21.23,20.55,21.22,21054594,442000544,15163,0.0111,0.830548286,40391934724,46979789824,0.0202,11.7997,37.1422,3.3798,1,20.993,0.0132,
4867,600066.XSHG,600066,宇通客车,XSHG,2017/6/8,21.22,21.22,21.21,21.62,21.08,21.51,15121881,325214734,12713,0.0079,0.830548286,40943945142,47621832192,0.0137,11.961,37.6497,3.426,1,21.506,0.0202,
4868,600066.XSHG,600066,宇通客车,XSHG,2017/6/9,21.51,21.51,21.5,21.99,21.5,21.67,14255196,310286509,14101,0.0075,0.830548286,41248502614,47976062464,0.0074,12.05,37.9298,3.4515,1,21.767,0.0137,
4869,600066.XSHG,600066,宇通客车,XSHG,2017/6/12,21.67,21.67,21.75,23.06,21.75,22.87,39772714,902581768,27201,0.0209,0.830548286,43532683654,50632789504,0.0554,12.7172,40.0302,3.6426,1,22.693,0.0074,
4870,600066.XSHG,600066,宇通客车,XSHG,2017/6/13,22.87,22.87,22.94,23.08,22.7,23.05,28141928,646345654,19873,0.0148,0.830548286,43875310810,51031298560,0.0079,12.8173,40.3453,3.6713,1,22.967,0.0554,
4871,600066.XSHG,600066,宇通客车,XSHG,2017/6/14,22.05,23.05,22.15,22.17,21.46,21.88,24073825,528668314,17324,0.0126,0.868214846,41648234296,48440989696,-0.0077,12.1667,38.2974,3.4849,1,21.96,0.0079,
